period,arm,iv,seed,task,step,mean,star,star_W,bias,within,between,W_norm,b_norm
early,SNA,none,2,17,0,-0.7044633193552152,-0.7408493673058574,-0.749238830768957,0.008389463463099673,0.6305618520572956,0.7343688709382067,28.946523882029588,0.7866401524837899
early,SNA,none,2,17,20,-0.7639039148241124,-0.7546066638386114,-0.763026128981845,0.008419465143233537,0.7748932362911397,0.9198228546935208,29.018949569038178,0.7941046213963976
early,SNA,none,2,17,625,-0.6962822195415445,-0.7208033668409274,-0.7296795680300505,0.008876201189123094,1.4536645383172615,0.9232881101909568,29.623528102123537,0.8112630297032901
early,SNA,none,2,18,0,-0.8003602494759279,-0.7208033668409274,-0.7296795680300505,0.008876201189123094,0.7340280719627758,1.0187729857279846,29.623528102123537,0.8112630297032901
early,SNA,none,2,18,20,-0.9394512843451573,-0.7875752748872786,-0.7955738247742578,0.007998549886979163,0.805929151824337,0.9115152513125732,29.663676876924633,0.8210652632886044
early,SNA,none,2,18,625,-0.7317467604378194,-0.7000019029148191,-0.712262604407015,0.01226070149219595,1.5043906971833128,0.7448727970028303,30.268777164775646,0.8425993125832258
early,SNA,none,2,19,0,-0.7775164407108934,-0.7000019029148191,-0.712262604407015,0.01226070149219595,0.7361320568954924,0.780489123621335,30.268777164775646,0.8425993125832258
early,SNA,none,2,19,20,-0.931160923035568,-0.7704310939804457,-0.7818396450945915,0.011408551114145666,0.8666045610038607,0.8927185486083067,30.324230518925567,0.8411138525076152
early,SNA,none,2,19,625,-0.828386763312499,-0.7262717720309096,-0.7387017621776845,0.012429990146774799,1.5359803066531033,0.891805275471988,30.852251848267453,0.8566959626084044
early,SNA,none,2,20,0,-0.8230675739772181,-0.7262717720309096,-0.7387017621776845,0.012429990146774799,0.8135412160270213,0.9882162688570889,30.852251848267453,0.8566959626084044
early,SNA,none,2,20,20,-0.8039679383442919,-0.7063551150380591,-0.7199416067546192,0.013586491716559977,0.9096718760332976,1.3180593099129023,30.916274087930542,0.8615077288933767
early,SNA,none,2,20,625,-0.8052729546011821,-0.7206870686947981,-0.7338768748180623,0.013189806123264133,1.6436473266076548,1.1695253228549718,31.48856614202911,0.8624806104008862
early,SNA,l2,0,2,0,0.05840907165053741,0.06637168026448043,0.05462870442460108,0.011742975839879363,0.0404403904168649,0.07577769361134372,7.137854041792721,0.31344088334966086
early,SNA,l2,0,2,20,0.026440017756198655,0.0592297473674917,0.04726861413938608,0.01196113322810561,0.2962473784859063,0.31120008088278167,8.04214012978455,0.3213395991886526
early,SNA,l2,0,2,625,-0.05801906968764123,-0.013645939974151295,-0.026103616959219554,0.012457676985068247,0.7911304442481546,0.473326719553008,9.012348550585816,0.374040404546383
early,SNA,l2,0,3,0,-0.015643340445970946,-0.013645939974151295,-0.026103616959219554,0.012457676985068247,0.06699572770373152,0.2012821480769467,9.012348550585816,0.374040404546383
early,SNA,l2,0,3,20,-0.2903017851408884,-0.10209931564019925,-0.11308131986644283,0.01098200422624359,0.2651437546753458,0.27631571389146914,9.547762019375636,0.3888780339999926
early,SNA,l2,0,3,625,-0.0685368382758161,-0.01646262300747048,-0.032138162414418275,0.01567553940694779,0.8351778540123428,0.5061884870742597,9.939769111359574,0.4474739591602823
early,SNA,l2,0,4,0,0.008134704408998607,-0.01646262300747048,-0.032138162414418275,0.01567553940694779,0.0935895706173817,0.20539750043677024,9.939769111359574,0.4474739591602823
early,SNA,l2,0,4,20,-0.4848608083614013,-0.20596658047641228,-0.21790947657896736,0.011942896102555096,0.2724311162646558,0.33610370484083274,10.263781855907602,0.45685437768667103
early,SNA,l2,0,4,625,-0.18279381249856955,-0.08210480008144383,-0.10026017402983722,0.01815537394839339,0.8010667285744995,0.536642698984253,10.241268097513412,0.49137021159036376
early,SNA,l2,0,5,0,-0.07990377152785808,-0.08210480008144383,-0.10026017402983722,0.01815537394839339,0.09374858670902235,0.27486647006158893,10.241268097513412,0.49137021159036376
early,SNA,l2,0,5,20,-0.3689275230299507,-0.19124524280939276,-0.20745807216780285,0.01621282935841009,0.23712861809590133,0.3504420239432968,10.49334248121707,0.5060708776780694
early,SNA,l2,0,5,625,-0.18946441392366606,-0.12144902415290736,-0.14193939042213052,0.02049036626922316,0.7988547943459985,0.41604338761202847,10.469509035504124,0.525611087707827
early,SNA,l2,0,6,0,-0.09938551646468496,-0.12144902415290736,-0.14193939042213052,0.02049036626922316,0.09224806414855764,0.1765726773337194,10.469509035504124,0.525611087707827
early,SNA,l2,0,6,20,-0.2877902670306326,-0.18100027757674808,-0.20058454477439056,0.019584267197642474,0.2540281432943307,0.289063685480982,10.74269551250726,0.5391832607222271
early,SNA,l2,0,6,625,-0.2346413618526602,-0.13293856755003433,-0.15661097339313343,0.023672405843099112,0.7971376451841528,0.5066748822617138,10.671738855895853,0.5509000629201477
early,SNA,l2,0,7,0,-0.16917162051533777,-0.13293856755003433,-0.15661097339313343,0.023672405843099112,0.11581145891355199,0.3524264297841092,10.671738855895853,0.5509000629201477
early,SNA,l2,0,7,20,-0.3604046667313245,-0.19733754245905138,-0.21957707029118606,0.022239527832134627,0.24049900342193453,0.5760887710647169,10.838921355630173,0.5473558422499764
early,SNA,l2,0,7,625,-0.2459638355010318,-0.13634878728706099,-0.16279448238805344,0.026445695100992452,0.7917869160435193,0.6870812384391912,10.777387741664654,0.5624738615172905
early,SNA,l2,0,8,0,-0.1127424644246901,-0.13634878728706099,-0.16279448238805344,0.026445695100992452,0.10770359399116147,0.29954619454730447,10.777387741664654,0.5624738615172905
early,SNA,l2,0,8,20,-0.33805962606305345,-0.21862908492354127,-0.2435372054081565,0.02490812048461521,0.2554116947329379,0.4207640951394264,10.997982535465457,0.5597748263789661
early,SNA,l2,0,8,625,-0.2081258072558757,-0.13797973929682553,-0.16699428760683147,0.02901454831000592,0.7875516087080585,0.5238038985495157,10.910639003817467,0.5824791460486357
early,SNA,l2,0,9,0,-0.11427716905931534,-0.13797973929682553,-0.16699428760683147,0.02901454831000592,0.11720031574095062,0.3054620319585019,10.910639003817467,0.5824791460486357
early,SNA,l2,0,9,20,-0.2556464560155486,-0.17604837545267293,-0.204988851879615,0.02894047642694204,0.2415090154831909,0.3769730110506649,11.085094285308147,0.5929529240708016
early,SNA,l2,0,9,625,-0.20356452338291092,-0.1316005344352382,-0.1623610964398906,0.030760562004652457,0.7521181098182086,0.7365600425467442,10.883283200037338,0.5950290429967088
early,SNA,l2,0,10,0,-0.11578000971383975,-0.1316005344352382,-0.1623610964398906,0.030760562004652457,0.11850504958917106,0.3846583739638411,10.883283200037338,0.5950290429967088
early,SNA,l2,0,10,20,-0.2999431881609362,-0.1829833239373423,-0.21242328410019606,0.029439960162853822,0.2516817079718689,0.5109689455693485,11.063788075695195,0.5956425022020665
early,SNA,l2,0,10,625,-0.12638792337489443,-0.10023447427338128,-0.13269971752793666,0.03246524325455539,0.7750103951056435,0.6950111211475316,10.825625670698681,0.6066921068714071
early,SNA,l2,0,11,0,-0.07697574022398483,-0.10023447427338128,-0.13269971752793666,0.03246524325455539,0.11687646392134639,0.38331258011335506,10.825625670698681,0.6066921068714071
early,SNA,l2,0,11,20,-0.28683305103674217,-0.16206046371727262,-0.19317785415965028,0.031117390442377654,0.24205365882103458,0.44814886559917866,11.002613833634543,0.6079045359747812
early,SNA,l2,0,11,625,-0.21258851950069566,-0.12958881364958372,-0.16246306638114627,0.032874252731562595,0.7653821968406892,0.6979544221489427,10.844638102440571,0.6115908439583767
early,SNA,l2,0,12,0,-0.07503161436407485,-0.12958881364958372,-0.16246306638114627,0.032874252731562595,0.10853292937188104,0.4121567191215263,10.844638102440571,0.6115908439583767
early,SNA,l2,0,12,20,-0.32273909519944527,-0.19871366759580048,-0.23007044057412493,0.03135677297832444,0.2444347759561489,0.5265907923219707,11.055850582216848,0.6186420006983984
early,SNA,l2,0,12,625,-0.19523763177903278,-0.12289256524537157,-0.15537738577821691,0.032484820532845335,0.7645184355513689,0.6288093602344599,10.8731365019248,0.6114244996036519
early,SNA,l2,0,13,0,-0.12675579534912007,-0.12289256524537157,-0.15537738577821691,0.032484820532845335,0.12893259048168296,0.3620931415279751,10.8731365019248,0.6114244996036519
early,SNA,l2,0,13,20,-0.2678782807083093,-0.16254273178882728,-0.1938419349294884,0.03129920314066112,0.2557246007142232,0.4624208796663845,11.047747621271176,0.6150602686780217
early,SNA,l2,0,13,625,-0.21810551484407248,-0.11849357300776207,-0.15203838742268888,0.03354481441492681,0.7527062232018116,0.6302456329147555,10.797500348471845,0.6245678635750108
early,SNA,l2,0,14,0,-0.09849848944839967,-0.11849357300776207,-0.15203838742268888,0.03354481441492681,0.12180242254994905,0.41615962294790465,10.797500348471845,0.6245678635750108
early,SNA,l2,0,14,20,-0.35751909397089165,-0.19318854798288596,-0.2248854332673589,0.03169688528447295,0.26777269094947337,0.5285784784591933,11.031800026316777,0.616801693969977
early,SNA,l2,0,14,625,-0.2412459431782317,-0.1334177498895368,-0.16662864099407293,0.03321089110453613,0.7779124918432677,0.7848273174936071,10.902141768855376,0.6241724356232295
early,SNA,l2,0,15,0,-0.11707738558388911,-0.1334177498895368,-0.16662864099407293,0.03321089110453613,0.11243565447893143,0.4051946946550126,10.902141768855376,0.6241724356232295
early,SNA,l2,0,15,20,-0.32223912269941124,-0.19793832942425396,-0.23063810214156874,0.03269977271731477,0.3118570017178433,0.6648970868104306,11.175903947065002,0.6307092439259885
early,SNA,l2,0,15,625,-0.2378949372990446,-0.12568886310434932,-0.1591670495503585,0.0334781864460092,0.7787816113602046,0.6636666838344745,10.866232497031229,0.6229229438713538
early,SNA,l2,0,16,0,-0.10365726068406834,-0.12568886310434932,-0.1591670495503585,0.0334781864460092,0.1219708965849499,0.38475761064398317,10.866232497031229,0.6229229438713538
early,SNA,l2,0,16,20,-0.35735727062078937,-0.20243480940404568,-0.23449287232183139,0.03205806291778572,0.27560669949975547,0.7564302927188372,11.126608011682332,0.6189372994163017
early,SNA,l2,0,16,625,-0.27212916233612594,-0.15208548970066912,-0.18577459662524487,0.03368910692457575,0.8461893127953886,0.9895758710614468,11.001489448743948,0.6294407101561811
early,SNA,l2,0,17,0,-0.1874441696076724,-0.15208548970066912,-0.18577459662524487,0.03368910692457575,0.14093534102128139,0.512750905640296,11.001489448743948,0.6294407101561811
early,SNA,l2,0,17,20,-0.31365587826652097,-0.18286267584615973,-0.2158550467495353,0.03299237090337556,0.27218430298173507,0.652320966496221,11.184473738447725,0.6376618148327604
early,SNA,l2,0,17,625,-0.19951824781141717,-0.12162168175353959,-0.1553423791879404,0.03372069743440079,0.8045659718824179,0.9085902662218635,10.951525267474064,0.6327434510372609
early,SNA,l2,0,18,0,-0.08071195635346243,-0.12162168175353959,-0.1553423791879404,0.03372069743440079,0.12246676135537383,0.482961041719536,10.951525267474064,0.6327434510372609
early,SNA,l2,0,18,20,-0.29588307007993186,-0.19297180929122404,-0.2252728269838859,0.032301017692661846,0.28966987911659076,0.584128367621384,11.187820244106689,0.6266562481194276
early,SNA,l2,0,18,625,-0.19707641952644794,-0.13580559920385216,-0.1688107561216407,0.033005156917788554,0.7892755218763522,0.9316385893080175,10.942112431177877,0.6322360358867135
early,SNA,l2,0,19,0,-0.1609525061758918,-0.13580559920385216,-0.1688107561216407,0.033005156917788554,0.14700204494175098,0.5525584752292211,10.942112431177877,0.6322360358867135
early,SNA,l2,0,19,20,-0.2635776750253333,-0.16871455871702826,-0.2005644681674214,0.03184990945039317,0.2924862588996986,0.6723429065211687,11.132382470775358,0.6200198520832743
early,SNA,l2,0,19,625,-0.24750502964175894,-0.16488025190492553,-0.19797467961334547,0.03309442770841997,0.7785688205379395,0.7200379645548132,10.88618141429116,0.6292804649590859
early,SNA,l2,0,20,0,-0.148521764312501,-0.16488025190492553,-0.19797467961334547,0.03309442770841997,0.14914690766248864,0.5478014019677071,10.88618141429116,0.6292804649590859
early,SNA,l2,0,20,20,-0.4191796012558379,-0.25063201952854025,-0.2816531576520097,0.031021138123469426,0.28452057880589865,0.6984201316455173,11.071884690169364,0.620600098359999
early,SNA,l2,0,20,625,-0.23268521067162756,-0.15157688857648818,-0.18383121582340745,0.032254327246919276,0.8072791597678082,0.8377242813651209,10.866609752284354,0.641701577775014
early,SNA,l2,1,2,0,0.11202384185849004,0.09758001315073826,0.08816415321228462,0.00941585993845365,0.043746875123677746,0.11306495638261223,7.088499311837595,0.30204382269022767
early,SNA,l2,1,2,20,-0.0756089664325776,0.014646130230682447,0.007120482165480046,0.007525648065202404,0.2882080527002511,0.3015733934230599,7.971388516645091,0.29705893166346425
early,SNA,l2,1,2,625,-0.005606516401770292,0.03506711218639223,0.02521588490885163,0.009851227277540602,0.7169146150185717,0.40379923085373043,8.914280185099383,0.3615652544895408
early,SNA,l2,1,3,0,0.0339528316496214,0.03506711218639223,0.02521588490885163,0.009851227277540602,0.07693972427559434,0.18391341100028297,8.914280185099383,0.3615652544895408
early,SNA,l2,1,3,20,-0.2978651141774397,-0.10119096365144366,-0.10837285507352214,0.007181891422078479,0.2584340154246762,0.41702398401371565,9.44807733755333,0.36355421420732514
early,SNA,l2,1,3,625,-0.12004972646678097,-0.05530008071013317,-0.06463789775063805,0.009337817040504888,0.7313506569684881,0.47929178056487265,9.723965703663245,0.4011715353314438
early,SNA,l2,1,4,0,-0.0472270999274234,-0.05530008071013317,-0.06463789775063805,0.009337817040504888,0.07908720913617028,0.19206845542100326,9.723965703663245,0.4011715353314438
early,SNA,l2,1,4,20,-0.4093752151610734,-0.19577184299405034,-0.2027523079304008,0.0069804649363504724,0.23833836754363133,0.3545626236418222,10.09902373459953,0.4057123667893046
early,SNA,l2,1,4,625,-0.1811832577855302,-0.10577120974027739,-0.11668308612258362,0.010911876382306219,0.7830509361252623,0.5111137535099461,10.226008592736209,0.433966538494654
early,SNA,l2,1,5,0,-0.10364950483039363,-0.10577120974027739,-0.11668308612258362,0.010911876382306219,0.08733466550345996,0.24714353500260006,10.226008592736209,0.433966538494654
early,SNA,l2,1,5,20,-0.3005211770637335,-0.17643605713493626,-0.18609583408798525,0.009659776953049004,0.23061527323080278,0.3250226748419876,10.512842971233535,0.4522383128372122
early,SNA,l2,1,5,625,-0.10680134242273392,-0.09130424491319147,-0.10501537529446224,0.013711130381270777,0.759610537273375,0.4911105238388175,10.453231306443916,0.47797811808101287
early,SNA,l2,1,6,0,-0.09351672037108855,-0.09130424491319147,-0.10501537529446224,0.013711130381270777,0.0957292335094174,0.22539111279031412,10.453231306443916,0.47797811808101287
early,SNA,l2,1,6,20,-0.3599068462122107,-0.18136354255294795,-0.1929606665828884,0.01159712402994046,0.23954183525995604,0.2676441980561417,10.70593430122958,0.4769428544125819
early,SNA,l2,1,6,625,-0.198087003394524,-0.12599958822669197,-0.13891552168948312,0.012915933462791145,0.7746029677505253,0.5105436991983043,10.628814604331883,0.4940447061146236
early,SNA,l2,1,7,0,-0.12204695704073146,-0.12599958822669197,-0.13891552168948312,0.012915933462791145,0.09964421324428382,0.28953092684826687,10.628814604331883,0.4940447061146236
early,SNA,l2,1,7,20,-0.34013653031982216,-0.21735787579170185,-0.22918180536266639,0.011823929570964538,0.26000630163945493,0.34626216979741486,10.876196624589879,0.5010905881365488
early,SNA,l2,1,7,625,-0.23196643231076108,-0.16111880928002972,-0.1756193337899607,0.014500524509930984,0.7719364350704034,0.6365201538969844,10.680350973672626,0.5132071156548443
early,SNA,l2,1,8,0,-0.14027698453162454,-0.16111880928002972,-0.1756193337899607,0.014500524509930984,0.0972858675677036,0.2788241723287431,10.680350973672626,0.5132071156548443
early,SNA,l2,1,8,20,-0.28208413138811433,-0.20763937302119032,-0.22208692771924418,0.014447554698053864,0.24278444264219154,0.37797109036146614,10.895527032314254,0.518984632579544
early,SNA,l2,1,8,625,-0.1974747093574768,-0.15883409412917998,-0.17595799587890823,0.01712390174972825,0.7340221926445281,0.5852359787115878,10.670121087002862,0.5089142396571519
early,SNA,l2,1,9,0,-0.15501832022533357,-0.15883409412917998,-0.17595799587890823,0.01712390174972825,0.10415269073893164,0.28567096526198055,10.670121087002862,0.5089142396571519
early,SNA,l2,1,9,20,-0.3222977689850339,-0.20915658588133426,-0.22540210080760203,0.016245514926267787,0.23860270941139564,0.39712704725334597,10.867321012420001,0.5037943927073226
